Timestamp,Filename,Origin (Easting[m],Northing[m],Height[m]),Direction (Easting,Roll(X)[deg],Pitch(Y)[deg],Yaw(Z)[deg],Omega[deg],Phi[deg],Kappa[deg]
399337091.277859,240510_004501869.jpg,487536.626,7038890.672,430.751,-0.726420513,1.188403036,-0.965779559,-136.624394926,178.47546132,0.113253004,136.615926761
399337149.161269,240510_004559867.jpg,487486.633,7039100.856,435.255,-0.605643509,2.661136211,-0.350621992,-127.29663324,178.110525688,1.902179347,127.319873916
399337150.56627,240510_004601274.jpg,487493.428,7039105.984,435.119,-0.892147435,2.247100562,0.58629896,-153.20388444,178.260046905,1.533569215,153.238597601
399337147.101184,240510_004557802.jpg,487485.956,7039092.518,435.25,0.316460401,0.089615172,2.583492576,-71.522478778,-177.522061331,-0.734155943,71.540334063
399337193.676689,240510_004644470.jpg,488321.542,7039148.12,443.141,-0.974235064,3.16986839,0.630660319,-167.098785136,177.05288497,1.318937301,167.150073214
399337194.14779,240510_004644942.jpg,488331.478,7039150.13,443.185,-0.973058013,2.80695645,1.178192985,-166.836798059,177.536262375,1.782210386,166.903863985
399337194.61889,240510_004645414.jpg,488341.442,7039152.187,443.238,-0.972206064,2.51406307,0.666072127,-166.589449319,177.710798084,1.227936033,166.628516479
399337195.08999,240510_004645886.jpg,488351.39,7039154.325,443.277,-0.971154791,2.874469286,0.820893696,-166.34027107,177.402322314,1.472833926,166.39416074
399337195.561091,240510_004646358.jpg,488361.344,7039156.516,443.307,-0.970368747,3.502378478,0.791133574,-166.149048475,176.790426942,1.602260856,166.218016816
399337196.032191,240510_004646830.jpg,488371.291,7039158.701,443.378,-0.969350802,3.129865348,1.036993819,-165.922952498,177.217572549,1.762717698,165.993971972
399337196.492791,240510_004647292.jpg,488381,7039160.917,443.441,-0.96855738,3.780189293,-0.050956551,-165.700471005,176.327131096,0.881927736,165.727024982
399337196.963391,240510_004647763.jpg,488390.77,7039163.164,443.483,-0.965295017,3.177271588,0.466432855,-164.968920437,177.05441653,1.27120681,165.014462242
399337197.433992,240510_004648235.jpg,488400.401,7039165.558,443.514,-0.962042357,3.793165386,0.711956494,-164.274938392,176.543212438,1.708753206,164.349969492
399337197.914792,240510_004648716.jpg,488410.117,7039168.082,443.554,-0.958321976,3.841389552,0.702597353,-163.505893929,176.517545423,1.759658262,163.582841962
399337198.395592,240510_004649198.jpg,488419.677,7039170.702,443.641,-0.954479744,3.923379074,0.786886046,-162.750559897,176.487498341,1.909863058,162.835957547
399337198.886793,240510_004649690.jpg,488429.295,7039173.434,443.766,-0.950351268,3.196512463,1.203645592,-161.991744341,177.332752731,2.128014728,162.074734269
399337199.377993,240510_004650183.jpg,488438.756,7039176.237,443.9,-0.942784232,1.976413416,1.524261841,-160.659177704,178.640636823,2.088989246,160.710119879
399337199.883493,240510_004650689.jpg,488448.282,7039179.413,444.074,-0.931618556,2.35344318,1.171693213,-158.789193326,178.230790549,1.940039328,158.843097725
399337200.388993,240510_004651196.jpg,488457.559,7039182.874,444.307,-0.920071259,3.081697266,2.014229496,-157.083967608,177.94445578,3.049245342,157.192661495
399337200.905894,240510_004651713.jpg,488466.841,7039186.593,444.633,-0.908549063,2.64882965,2.33498101,-155.468741914,178.558388142,3.218446088,155.563013164
399337201.433994,240510_004652243.jpg,488476.062,7039190.535,444.969,-0.902028508,1.894095637,2.811233881,-154.627750175,179.492490313,3.346795007,154.68882822
399337201.983294,240510_004652793.jpg,488485.324,7039194.642,445.414,-0.896542089,1.105521095,3.048552888,-153.927360302,-179.652905947,3.219796321,153.946811765
399337202.556095,240510_004653367.jpg,488494.514,7039198.903,445.959,-0.8934057,1.586184149,3.604338665,-153.585543159,-179.817747973,3.928459134,153.628932797
399337203.151995,240510_004653964.jpg,488503.593,7039203.182,446.533,-0.899387341,3.028112364,3.558155965,-154.362627152,178.805014656,4.510459813,154.503426485
399337203.794095,240510_004654607.jpg,488512.902,7039207.263,447.143,-0.908505249,2.594429257,3.586335281,-155.604805219,179.1152495,4.330950077,155.719179057
399337204.494096,240510_004655309.jpg,488522.339,7039211.235,447.788,-0.912798001,3.201150428,3.962287298,-156.265057202,178.658368511,4.906936643,156.432924021
399337205.261096,240510_004656077.jpg,488531.836,7039215.124,448.495,-0.910030994,2.851368085,4.180813879,-155.907830875,179.098591866,4.97262337,156.050690043
399337206.130597,240510_004656948.jpg,488541.41,7039219.323,449.211,-0.880346123,2.322150347,3.74626286,-151.963540251,179.708842129,4.391952847,152.050337373
399337207.141797,240510_004657962.jpg,488550.587,7039224.359,449.922,-0.824012149,2.384762564,3.713730724,-145.703948138,-179.879660449,4.405939915,145.77631667
399337208.355698,240510_004659178.jpg,488559.008,7039230.574,450.614,-0.691114417,2.20417896,3.203164597,-133.83027312,-179.216651072,3.803627327,133.865620432
399337209.639199,240510_004700464.jpg,488564.987,7039238.448,451.096,-0.385847711,2.92214131,1.694846231,-112.71828781,-179.565859638,3.346383951,112.748692331
399337210.8087,240510_004701636.jpg,488567.923,7039247.539,451.085,-0.138157201,-0.462202905,-1.398419587,-97.947410694,178.681476975,-0.652189158,97.945588236
399337211.8321,240510_004702661.jpg,488569.4,7039256.897,450.693,-0.158630321,-0.458220128,-2.536384036,-99.1408062,177.572150911,-0.856114364,99.132893696
399337212.760201,240510_004703591.jpg,488571.416,7039266.304,450.23,-0.224595521,0.291120759,-2.230546513,-102.995386825,177.76449384,-0.218946298,102.985548873
399337213.602201,240510_004704435.jpg,488573.976,7039275.795,449.706,-0.247506632,0.998892207,-2.300209264,-104.348777183,177.527637029,0.396465147,104.337409183
399337214.377207,240510_004705211.jpg,488576.674,7039285.376,449.152,-0.245270109,1.608255049,-2.514849435,-104.218659363,177.171212132,0.939911098,104.206731083
399337215.090308,240510_004705926.jpg,488579.333,7039294.883,448.568,-0.243205178,1.614013941,-2.52659514,-104.096594189,177.16044041,0.948663068,104.084680437
399337215.756308,240510_004706593.jpg,488581.985,7039304.337,447.975,-0.243750116,1.30789159,-2.640886418,-104.130130463,177.123809672,0.622421753,104.115771249
399337216.399309,240510_004707237.jpg,488584.669,7039313.958,447.342,-0.238485531,1.239570632,-2.969975799,-103.822774556,176.824273054,0.493082838,103.804488477
399337217.008609,240510_004707848.jpg,488587.226,7039323.533,446.688,-0.234325576,2.086968382,-3.147863122,-103.579292011,176.455047239,1.288299528,103.562041594
399337217.592609,240510_004708433.jpg,488589.815,7039333.084,446.021,-0.236566207,1.622965247,-3.248291195,-103.713028045,176.464414123,0.805681269,103.692089919
399337218.16461,240510_004709006.jpg,488592.423,7039342.767,445.289,-0.234853166,1.927596203,-3.491401648,-103.615270452,176.158222539,1.050612179,103.592001217
399337218.72091,240510_004709564.jpg,488595.034,7039352.463,444.561,-0.231121124,1.571645513,-3.521393274,-103.39528179,176.215429093,0.712282559,103.370731977
399337219.26701,240510_004710111.jpg,488597.595,7039362.237,443.823,-0.229368433,1.881452388,-3.325450367,-103.289062586,176.336154567,1.065593652,103.268759672
399337219.802311,240510_004710647.jpg,488600.123,7039372.038,443.124,-0.22824954,2.829375834,-3.215611668,-103.221583079,176.227675597,2.0173791,103.208864027
399337220.324511,240510_004711170.jpg,488602.709,7039381.74,442.536,-0.227857358,1.583546448,-2.393351686,-103.189022299,177.312338847,0.994198247,103.179423279
399337220.836311,240510_004711683.jpg,488605.208,7039391.407,442.031,-0.231421415,2.498294202,-1.844638496,-103.394303396,177.630121971,2.000890301,103.395618725
399337221.348111,240510_004712196.jpg,488607.784,7039401.138,441.64,-0.226884333,2.193214869,-1.701908141,-103.125931392,177.847640123,1.747359321,103.126309481
399337221.859912,240510_004712709.jpg,488610.3,7039410.873,441.302,-0.229159463,2.486626024,-1.469485616,-103.258428604,178.002240723,2.081046835,103.262943924
399337222.371712,240510_004713222.jpg,488612.866,7039420.59,440.967,-0.227892025,2.056259211,-1.525170151,-103.184112345,178.048973184,1.652133238,103.184988136
399337222.883512,240510_004713735.jpg,488615.372,7039430.333,440.701,-0.224129546,2.54474725,-1.175454336,-102.960723692,178.286227352,2.213862838,102.967831826
399337223.395313,240510_004714247.jpg,488617.906,7039440.123,440.438,-0.222001848,1.886384109,-0.804661914,-102.834116549,178.798560208,1.658304591,102.838317661
399337223.907113,240510_004714760.jpg,488620.419,7039449.983,440.164,-0.225183256,1.968746905,-0.750719464,-103.02107599,178.82708311,1.746715778,103.026115348
399337224.408013,240510_004715262.jpg,488622.913,7039459.701,439.893,-0.230472616,2.504625641,-1.384659306,-103.335298482,178.077719918,2.115398377,103.340636579
399337224.908913,240510_004715764.jpg,488625.499,7039469.347,439.625,-0.237410357,2.190782251,-0.945721377,-103.742299195,178.563188824,1.901101234,103.748131632
399337225.409814,240510_004716266.jpg,488628.137,7039478.974,439.375,-0.240951571,2.041731921,-1.750611541,-103.956095239,177.81184174,1.557300894,103.954770485
399337225.921514,240510_004716779.jpg,488630.801,7039488.727,439.124,-0.240519441,2.555528083,-0.953761828,-103.925902399,178.461455422,2.248396266,103.934904278
399337226.433214,240510_004717291.jpg,488633.452,7039498.457,438.895,-0.234457053,2.659512025,-1.335360497,-103.569926407,178.080554546,2.269537498,103.57706663
399337226.944915,240510_004717804.jpg,488635.998,7039508.108,438.619,-0.227612763,3.036023552,-1.563773184,-103.167903998,177.788556671,2.597432535,103.176745601
399337227.467315,240510_004718327.jpg,488638.545,7039517.857,438.331,-0.218700991,2.402130846,-1.459432807,-102.64300161,178.052996162,2.022170755,102.646886292
399337227.989715,240510_004718851.jpg,488640.952,7039527.523,438.075,-0.210076727,2.26686299,-1.040930436,-102.134718225,178.508142527,1.995039843,102.140185574
399337228.534916,240510_004719397.jpg,488643.306,7039537.462,437.79,-0.19875655,2.592975598,-1.107393482,-101.471934305,178.401365818,2.318413488,101.479318819
399337229.080116,240510_004719943.jpg,488645.53,7039547.253,437.529,-0.189544824,2.308600488,-1.590604164,-100.935726074,178.003251118,1.962668171,100.938008562
399337229.635616,240510_004720500.jpg,488647.623,7039557.064,437.24,-0.194993454,3.694634657,-1.517508683,-101.253734853,177.79312585,3.324502148,101.268998105
399337230.201617,240510_004721067.jpg,488649.873,7039566.825,436.976,-0.200220168,2.87013957,-1.300857957,-101.55840124,178.152950348,2.548692091,101.567021547
399337230.782917,240510_004721650.jpg,488652.077,7039576.6,436.725,-0.208165324,4.056660726,-1.282954772,-102.02369306,177.902048616,3.697208247,102.046119196
399337231.388617,240510_004722256.jpg,488654.502,7039586.387,436.501,-0.219638027,2.928718394,-1.350523559,-102.697469332,178.0413284,2.557667109,102.706795905
399337232.035918,240510_004722905.jpg,488657.012,7039596.284,436.3,-0.216884129,2.493798267,-1.07321915,-102.534354318,178.413469519,2.198988176,102.541536519
399337232.738918,240510_004723609.jpg,488659.475,7039606.326,436.146,-0.216487388,3.016711014,-1.019454353,-102.510835827,178.35338167,2.721507445,102.523205592
399337233.520719,240510_004724393.jpg,488661.941,7039616.454,436.016,-0.213727671,3.467428395,-0.629465272,-102.347591615,178.645051631,3.24953695,102.367046257
399337234.391419,240510_004725265.jpg,488664.46,7039626.598,435.969,-0.234917411,4.079549957,-0.404804277,-103.593664784,178.648349534,3.866646979,103.624933457
399337235.36092,240510_004726237.jpg,488667.178,7039636.551,435.914,-0.245696504,3.881014713,-0.556219253,-104.230567034,178.507799999,3.621867446,104.258972553
399337151.671942,240510_004602382.jpg,487501.88,7039109.689,435.057,-0.908482458,1.519168994,0.950608156,-155.372657139,179.016469767,1.49449103,155.39799899
399337152.612642,240510_004603325.jpg,487510.599,7039113.431,435.006,-0.905826145,1.576462997,0.745124979,-155.00320002,178.887540968,1.338957697,155.026374547
399337153.464566,240510_004604178.jpg,487519.542,7039117.363,434.938,-0.907858723,2.232556565,0.612866143,-155.276990035,178.229963566,1.487604078,155.311837095
399337154.243467,240510_004604959.jpg,487528.588,7039121.178,434.849,-0.91620305,2.660052895,0.706118999,-156.449197585,177.84504695,1.706860224,156.497607156
399337154.965767,240510_004605683.jpg,487537.659,7039124.816,434.794,-0.91570716,2.063698855,0.76943143,-156.380010912,178.418927032,1.528951557,156.414882109
399337155.652767,240510_004606371.jpg,487546.81,7039128.563,434.747,-0.913322416,2.040743466,0.420588418,-156.03295529,178.307846908,1.210861755,156.058269058
399337156.304668,240510_004607024.jpg,487555.927,7039132.315,434.691,-0.914311662,1.775685323,0.543704662,-156.175282111,178.596917246,1.212213536,156.198486567
399337156.942268,240510_004607663.jpg,487565.254,7039136.121,434.616,-0.915201623,1.543287812,0.986544165,-156.315350821,178.984296855,1.520623987,156.342026091
399337157.542668,240510_004608265.jpg,487574.454,7039139.854,434.587,-0.915858589,1.349050882,0.823558334,-156.403403484,179.094835256,1.292218535,156.423229622
399337158.121569,240510_004608845.jpg,487583.677,7039143.617,434.519,-0.915060212,1.595451869,0.52044544,-156.281244115,178.750325856,1.115938764,156.300599884
399337158.679169,240510_004609403.jpg,487592.874,7039147.356,434.434,-0.913560209,0.973005697,0.584156596,-156.069754515,179.349085613,0.92650432,156.079920131
399337159.225969,240510_004609951.jpg,487602.136,7039151.231,434.347,-0.912448411,1.697888957,0.501470178,-155.911359577,178.656325509,1.148444297,155.932196386
399337159.76267,240510_004610489.jpg,487611.477,7039155.126,434.254,-0.912149177,1.633080919,0.323488609,-155.866512105,178.643727161,0.960802505,155.882446661
399337160.27747,240510_004611005.jpg,487620.654,7039158.968,434.169,-0.911744692,1.808114005,0.181772413,-155.808477308,178.427108065,0.904718645,155.823724598
399337160.79227,240510_004611521.jpg,487630.006,7039162.917,434.078,-0.911033246,2.417102252,0.653786505,-155.716754733,178.067101271,1.586945258,155.757237641
399337161.296171,240510_004612025.jpg,487639.368,7039166.811,434.056,-0.911902578,1.551554546,0.779458665,-155.841719636,178.904771868,1.343609543,155.865038597
399337161.788871,240510_004612519.jpg,487648.702,7039170.667,433.993,-0.916441186,1.295591607,0.389663305,-156.476436693,178.969292604,0.872335106,156.488639684
399337162.271171,240510_004613002.jpg,487658,7039174.371,433.916,-0.920848504,0.804686268,0.446747711,-157.118674133,179.433866098,0.722536799,157.125334081
399337162.753471,240510_004613486.jpg,487667.446,7039178.014,433.866,-0.925202743,0.337623004,0.755118062,-157.777289424,179.974298846,0.824627338,157.779642368
399337163.225272,240510_004613958.jpg,487676.841,7039181.495,433.791,-0.929708348,-0.545956731,0.206972468,-158.45888497,-179.415109166,-0.009403938,158.457926612
399337163.697072,240510_004614431.jpg,487686.307,7039184.875,433.752,-0.93427966,-1.107790012,0.695205236,-159.194303855,-178.716847644,0.254473825,159.184702882
399337164.168872,240510_004614904.jpg,487695.868,7039188.185,433.706,-0.93952454,-1.01360044,0.556681463,-160.053795046,-178.85654583,0.175736643,160.047091054
399337164.640673,240510_004615377.jpg,487705.501,7039191.298,433.659,-0.94762066,-1.708217352,0.272791336,-161.456006966,-178.293190409,-0.286036985,161.456193273
399337165.112473,240510_004615849.jpg,487715.146,7039194.152,433.603,-0.956542801,-1.897200739,0.222411407,-163.137287983,-178.119395479,-0.33882288,163.139164101
399337165.584273,240510_004616322.jpg,487724.827,7039196.698,433.494,-0.964742118,-2.38700128,0.049224084,-164.839921635,-177.682849837,-0.577723023,164.850587715
399337166.056073,240510_004616795.jpg,487734.507,7039198.968,433.389,-0.971998768,-2.211742104,-0.309803433,-166.525314074,-177.920716113,-0.817164997,166.546138044
399337166.527874,240510_004617267.jpg,487744.188,7039200.961,433.198,-0.979333692,-1.527371809,-0.432877084,-168.471412926,-178.589096564,-0.730057954,168.486187939
399337166.999674,240510_004617740.jpg,487753.913,7039202.57,433.024,-0.985903569,-1.851210021,-0.321264057,-170.534773351,-178.22616783,-0.622044349,170.549610472
399337167.471474,240510_004618213.jpg,487763.682,7039203.809,432.837,-0.992098849,-2.106837052,-0.316785646,-173.017553143,-177.946783775,-0.571250005,173.033635841
399337167.953975,240510_004618696.jpg,487773.702,7039204.639,432.659,-0.996547506,-2.117790907,-0.296616549,-175.584798344,-177.910870807,-0.459556621,175.598683663
399337168.436475,240510_004619180.jpg,487783.765,7039205,432.477,-0.999031434,-2.526644849,-0.317913752,-178.223718202,-177.484180291,-0.396786857,178.239471674
399337168.918975,240510_004619663.jpg,487793.864,7039204.887,432.258,-0.999420412,-3.240850843,-0.360332332,179.244281002,-176.754798259,-0.318059473,-179.225039238
